#{"t_start": 1686865331.9888992, "env_id": null}
r,l,t
1.5714923,472,4533.589375
-0.5098915,461,4536.582914
0.2577867,531,4540.12135
-0.08816327,465,4541.376325
-1.1523874,501,4547.649995
-0.149051,512,4558.27521
-1.0566869,425,4561.070071
-0.21306103,486,4573.951918
0.3309953,492,4575.542156
-0.14965303,423,4576.616704
-0.047348894,438,4578.166492
-0.5877938,488,4579.878524
0.2612149,473,4588.308095
-1.0138563,461,4598.186866
0.20601273,464,4601.224228
0.4250772,450,4612.949429
0.19243501,453,4614.879875
-0.28237575,491,4618.243168
-0.7532431,481,4619.398906
0.5188006,469,4619.398906
-0.21272482,472,4627.86674
-0.557594,483,4638.437833
-0.44877657,550,4646.163786
0.01306114,458,4651.460608
-0.7825279,531,4658.634719
-0.2427567,511,4660.79882
-0.5711268,511,4660.79882
-0.74775845,535,4663.114851
0.43355185,485,4668.303047
-0.21925378,459,4677.119832
-0.039145198,532,4690.298133
0.001292963,506,4693.539794
0.09831864,478,4701.544102
-0.5664975,521,4702.750184
-0.26406303,436,4704.795433
