#{"t_start": 1686283578.811586, "env_id": null}
r,l,t
-0.20153727,332,2274.239795
-0.33848003,334,2280.795293
-0.3252286,347,2282.040613
-0.4264129,332,2284.25317
-0.2265517,339,2285.132381
-0.28012052,327,2289.669474
0.18566276,342,2291.193819
-0.54740494,353,2292.028082
-0.6182051,333,2293.264412
0.060745373,337,2305.484223
-0.40181103,357,2306.566479
0.004813042,332,2308.3719
-0.21644573,345,2309.536163
-0.06263439,331,2313.713153
-0.008554795,333,2315.346574
0.07961934,329,2316.403864
0.5236684,348,2317.375083
-0.07978816,346,2325.139836
-0.06822049,338,2325.139836
-1.0222433,329,2326.697188
0.1395724,330,2327.923465
0.28089237,332,2332.309545
-0.17814688,336,2334.076943
-0.25196746,324,2334.883126
-0.044394456,336,2335.953424
0.22004384,319,2343.268101
-0.22882147,330,2344.50642
-0.09927626,331,2346.471881
-0.09054537,346,2347.393102
-0.27256003,331,2351.561055
0.5981222,327,2353.181434
-0.12025176,328,2353.998657
-0.071615756,342,2355.545025
0.18203132,336,2362.618645
0.108177215,341,2363.992955
-0.16259053,328,2365.421329
-0.1792055,338,2366.699741
0.31189454,344,2371.034744
-0.118929096,322,2371.878935
0.36580375,336,2373.076205
0.019643376,321,2374.156462
-0.16819137,321,2381.393146
-0.47391638,333,2383.222636
0.21582715,335,2384.767023
-0.23096162,350,2386.586484
-0.41313457,318,2389.798236
0.00040878006,322,2390.648478
-0.052456588,333,2392.405874
-0.21903841,342,2393.784241
-0.048230328,338,2400.630908
0.054140374,344,2402.712378
0.013776868,327,2403.561924
-0.09422767,346,2406.188518
0.32070264,326,2408.682107
0.2138106,344,2410.048428
-0.06302735,323,2411.719849
-0.5119841,341,2412.51608
-0.031695474,320,2419.084576
-0.8643109,335,2426.756383
-0.010151134,351,2428.185068
-0.038976036,323,2429.691498
-0.14663398,330,2432.395151
0.0108905,325,2433.580501
-0.25607547,327,2435.311892
-0.20347835,330,2436.167122
0.22875017,334,2443.220726
-0.901824,336,2446.028403
-0.33312112,326,2447.086705
-0.33980596,327,2448.659097
-0.30376256,332,2451.55288
0.04171459,332,2452.743173
-0.33210418,329,2454.516652
0.005560009,334,2455.385896
0.23689222,333,2462.259511
-0.021125196,330,2464.825114
-0.1755456,333,2466.008458
-0.09910441,329,2467.418782
-0.04094042,334,2470.601561
0.030369934,336,2471.844878
0.089326814,323,2473.075163
-0.12700109,347,2474.94863
-0.28084755,317,2480.772945
-0.4527464,334,2484.093706
0.23983556,336,2485.376021
-0.07870462,331,2486.637331
0.18493932,331,2489.754035
-0.37349126,329,2490.944304
-0.67612284,333,2492.315712
0.5974863,338,2494.299211
-0.2103759,343,2500.440641
-0.71826077,337,2503.535365
-0.4622104,333,2504.643616
-0.24867731,337,2506.047933
0.36832252,327,2509.190948
0.04981399,344,2510.16622
-0.16309848,343,2511.947674
0.09640207,335,2513.611062
-0.16252275,355,2520.328629
0.1226945,326,2522.608169
-0.22243358,336,2523.419484
-0.11068189,346,2525.463989
0.101518415,341,2528.419698
-0.3747348,343,2529.487952
-0.02064356,329,2530.718236
-0.17452519,329,2532.41567
0.16303216,342,2539.481325
-0.27907243,328,2541.254739
-0.22518323,343,2542.544056
0.05322569,337,2549.477634
0.06032799,338,2552.895431
-0.55304885,353,2553.958763
-0.48169264,343,2555.155034
-0.43890023,334,2556.530356
0.0007575418,334,2563.769042
0.09360737,331,2565.437498
-0.030554997,324,2566.472002
0.2223364,336,2568.881585
-0.14729413,329,2571.836641
-0.03762712,335,2573.142941
-0.9291625,336,2574.346238
-0.37714937,327,2575.343514
-0.22782488,335,2582.93526
0.16151196,329,2584.371774
-0.01492963,328,2585.379183
-0.45587853,334,2587.997812
0.038261298,322,2591.154617
-0.059673753,338,2592.040067
-0.23710439,324,2593.158345
0.0099628735,335,2594.63095
-0.0983591,336,2602.164675
-0.058329746,330,2603.660025
-0.35951155,336,2603.660025
-0.09206685,328,2606.226605
-0.124756016,319,2608.99723
0.062305775,325,2609.886569
0.068834215,329,2611.904077
0.416241,350,2612.8353
-0.17118189,318,2619.959943
-0.008815645,319,2621.379302
0.09607344,344,2623.11672
0.12909715,340,2625.481268
0.1020529,321,2627.531749
0.14875458,321,2628.406981
-0.20414028,321,2630.477812
-0.055918057,344,2632.299248
-0.3196531,336,2638.990061
0.10201485,336,2640.429424
-0.11022985,322,2641.60179
-0.25563684,336,2644.415437
0.1673338,318,2645.933834
1.0445349,333,2647.184124
0.12109678,321,2648.886558
-0.17195451,337,2651.365186
-0.3028765,323,2657.493655
0.41951776,337,2659.562197
-0.17769593,345,2661.037544
-0.16245249,341,2663.885186
0.13630047,332,2665.071522
-0.50201976,341,2671.729038
0.227375,344,2673.556469
0.16912797,338,2675.780973
-0.13007002,341,2682.293453
0.4669311,340,2684.259966
-0.08985727,346,2685.968364
-0.31814632,341,2688.566983
0.36178938,334,2689.479202
0.1276051,336,2691.119098
